case	consumer	surface	rc_base	rc_suc	stdout_cmp	stderr_cmp	clone_fp	clone_fp_recorded	why
arms/A3/c10-524b-ordinary-ts-future-mtime-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	c940ecaed0bba78bb6b78f7a286ed3c65f601aa18f5a0babda6d2910aa062f18	human-differ
arms/A3/c10-524b-ordinary-ts-future-mtime-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	c940ecaed0bba78bb6b78f7a286ed3c65f601aa18f5a0babda6d2910aa062f18	digest-scored
arms/A3/c10-524b-ordinary-ts-future-mtime-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	c940ecaed0bba78bb6b78f7a286ed3c65f601aa18f5a0babda6d2910aa062f18	helper-not-in-rust-cli
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list	ae list	0	0	differ	differ	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	human-differ
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	digest-scored
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	digest-scored
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	human-differ
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	digest-scored
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	human-differ
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	2f1b2ea3f8bfcc3a950686c788aed33b4fb91eae0699b0304f28784ebd0cd8e8	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	digest-scored
arms/A3/c10-524b-ordinary-ts-future-mtime-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	075d5a2c2b065c8511193a8b16ee9d7785ae91ce8d9ba3020d7bc40a171ff667	helper-not-in-rust-cli
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	human-differ
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	digest-scored
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	digest-scored
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	human-differ
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	digest-scored
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	human-differ
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	digest-scored
arms/A3b/c01-dead-over-stale-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	1e9c59a0ad58d77bb1c092229671c1d33d5903d09d48dc1f135ef099782ad420	helper-not-in-rust-cli
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	human-differ
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	digest-scored
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	digest-scored
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	human-differ
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	digest-scored
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	human-differ
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	ca018e3d10dfd95ba470798584977d3f59aa3373513ad7f2b07bc676efcfbdaf	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	digest-scored
arms/A3b/c01-dead-over-stale-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	4529353c588016259b7b6b7dd7e0af3d2769d64f85959a2a7fb3c95df063430a	helper-not-in-rust-cli
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	human-differ
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	digest-scored
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	digest-scored
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	human-differ
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	digest-scored
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	human-differ
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	digest-scored
arms/A3b/c02-stale-over-waitinguser-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	979b9bdcfe49d9f3763975aa321c3de596c4d292cdfdc1553299ffa875e3a48e	helper-not-in-rust-cli
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	human-differ
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	digest-scored
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	digest-scored
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	human-differ
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	digest-scored
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	human-differ
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	aa18330c7e3808455d50eb73f0ac86a8232e6bcfc7ecadc8344305308c353dc5	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	digest-scored
arms/A3b/c02-stale-over-waitinguser-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	1a4b9cce376ac21bb359117a452b6c0955f9623dd82ace1576c6d80b2f0714b4	helper-not-in-rust-cli
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	human-differ
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	human-differ
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	human-differ
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	b31945ae8c4612964f2eacc9dddacebe1e90917c836467012618355c0e53825e	helper-not-in-rust-cli
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	human-differ
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	human-differ
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	human-differ
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	7bacacbdae42db9f59bc4f71ab4626bfd96d38afbcd339f0d9385c7d6abedb6a	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	digest-scored
arms/A3b/c03-waitinguser-over-blocked-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	211b69861f9f331b9664bf277abfe1cd007296067f08aad64fd2de7601561a3e	helper-not-in-rust-cli
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	human-differ
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	digest-scored
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	digest-scored
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	human-differ
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	digest-scored
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	human-differ
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	digest-scored
arms/A3b/c04-blocked-over-throttled-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	bb7441fd113cd9dad8e2442b7a734809d57ae824a7826d412b24664e8019cde5	helper-not-in-rust-cli
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	human-differ
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	digest-scored
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	digest-scored
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	human-differ
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	digest-scored
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	human-differ
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	908241912138b5f7058257872b7c8abf8f77dc8e69ab46909d0d3157a9fcd735	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	digest-scored
arms/A3b/c04-blocked-over-throttled-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	b0db024203d8a13b3e326daf1cb9b7214f0fc9d1d41fb3f508e5e83758f487df	helper-not-in-rust-cli
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	human-differ
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	digest-scored
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	digest-scored
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	human-differ
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	digest-scored
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-active	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	human-differ
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	digest-scored
arms/A3b/c05-throttled-over-unanswered-ro/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	e39eaf585b474db0f93ff670efe4de5c1b54a6333daa3d559e15c3d48cd15591	helper-not-in-rust-cli
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	human-differ
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	digest-scored
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	digest-scored
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	human-differ
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	digest-scored
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-active	ae list	0	0	differ	differ	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	human-differ
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	list-active-json	ae list	0	0	pass	empty-ok	aad4e8d2cfd241215ce3f10cd79dbee88ccd9ddfddf8790025677620598fb262	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	digest-scored
arms/A3b/c05-throttled-over-unanswered-rw/consumers.tsv	requests-all	helper:requests	0	-	unimplemented	unimplemented	-	f397a68bc00ca03191655de0ec6207b07787c3f7149dc5695928c65f8e4afc64	helper-not-in-rust-cli
arms/A3b/c06-competing-noclear-ro/consumers.tsv	list	ae list	0	0	differ	differ	8de9b73703f0e1284fbf7223eb33b052deba03e8a86c335116f5207fd513ec7b	7596649ff596114dc7e375f6d8cc4648a4355a9ff48bdb81ae5b8c293a049166	human-differ
arms/A3b/c06-competing-noclear-ro/consumers.tsv	list-json	ae list	0	0	pass	empty-ok	8de9b73703f0e1284fbf7223eb33b052deba03e8a86c335116f5207fd513ec7b	7596649ff596114dc7e375f6d8cc4648a4355a9ff48bdb81ae5b8c293a049166	digest-scored
arms/A3b/c06-competing-noclear-ro/consumers.tsv	list-all-json	ae list	0	0	pass	empty-ok	8de9b73703f0e1284fbf7223eb33b052deba03e8a86c335116f5207fd513ec7b	7596649ff596114dc7e375f6d8cc4648a4355a9ff48bdb81ae5b8c293a049166	digest-scored
arms/A3b/c06-competing-noclear-ro/consumers.tsv	list-needsattn	ae list	0	0	differ	differ	8de9b73703f0e1284fbf7223eb33b052deba03e8a86c335116f5207fd513ec7b	7596649ff596114dc7e375f6d8cc4648a4355a9ff48bdb81ae5b8c293a049166	human-differ
arms/A3b/c06-competing-noclear-ro/consumers.tsv	list-needsattn-json	ae list	0	0	pass	empty-ok	8de9b73703f0e1284fbf7223eb33b052deba03e8a86c335116f5207fd513ec7b	7596649ff596114dc7e375f6d8cc4648a4355a9ff48bdb81ae5b8c293a049166	digest-scored
